Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
01-09-2021_19-04-26,XRP/USD,100,0.32972,0.3294,0.09705204415867613,-0.6529479558413238,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-27,BCH/USD,100,576.782,576.11,0.11650849020947696,-0.633491509790523,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-28,BTC/USD,100,40475.3,40454.29,0.05190820080395213,-0.45809179919604787,0.51,False,Kraken,Bittrex
01-09-2021_19-04-28,ETH/USD,100,1292.361,1291.1,0.09757335605145889,-0.6524266439485411,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-28,XRP/USD,100,0.32972,0.3294,0.09705204415867613,-0.6529479558413238,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-29,BCH/USD,100,576.779,575.88,0.15586559150038418,-0.5941344084996159,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-29,BTC/USD,100,40475.3,40447.513,0.0686517456325312,-0.44134825436746883,0.51,False,Kraken,Bittrex
01-09-2021_19-04-30,ETH/USD,100,1292.361,1290.25,0.16334445251753216,-0.5866555474824678,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-30,XRP/USD,100,0.32972,0.3294,0.09705204415867613,-0.6529479558413238,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-30,BCH/USD,100,576.779,575.79,0.17146948831355385,-0.33853051168644616,0.51,False,Bittrex,Kraken
01-09-2021_19-04-31,BTC/USD,100,40466.8,40447.513,0.047661292714036935,-0.302338707285963,0.35,False,Binance US,Bittrex
01-09-2021_19-04-31,ETH/USD,100,1291.526,1289.74,0.13828602753642266,-0.6117139724635774,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-31,XRP/USD,100,0.32972,0.3294,0.09705204415867613,-0.6529479558413238,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-32,BCH/USD,100,576.36,575.89,0.08154625581234423,-0.2784537441876558,0.36,False,Binance US,Kraken
01-09-2021_19-04-32,BTC/USD,100,40466.2,40447.512,0.04618175168410833,-0.4638182483158917,0.51,False,Kraken,Bittrex
01-09-2021_19-04-32,ETH/USD,100,1291.526,1289.74,0.13828602753642266,-0.6117139724635774,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-33,XRP/USD,100,0.32972,0.3294,0.09705204415867613,-0.6529479558413238,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-33,BCH/USD,100,576.344,575.76,0.10132837333260344,-0.14884162666739656,0.25017,False,Bittrex,Binance US
01-09-2021_19-04-33,BTC/USD,100,40466.2,40445.78,0.050461866940800605,-0.7095381330591994,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-04-34,ETH/USD,100,1290.49,1289.49,0.07748994567954808,-0.5225100543204519,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-34,XRP/USD,100,0.32972,0.3294,0.09705204415867613,-0.6529479558413238,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-34,BCH/USD,100,576.57,575.6,0.1682362939452325,-0.5917637060547675,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-04-35,BTC/USD,100,40455.6,40427.861,0.06856652725457389,-0.4414334727454261,0.51,False,Kraken,Bittrex
01-09-2021_19-04-35,ETH/USD,100,1290.49,1289.41,0.08368914133390629,-0.5163108586660937,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-36,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.6226191920417228,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-36,BCH/USD,100,576.36,575.04,0.2290235269623239,-0.3709764730376761,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-37,BTC/USD,100,40455.6,40427.861,0.06856652725457389,-0.4414334727454261,0.51,False,Kraken,Bittrex
01-09-2021_19-04-37,ETH/USD,100,1290.49,1289.41,0.08368914133390629,-0.5163108586660937,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-37,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.6226191920417228,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-38,BCH/USD,100,576.343,575.01,0.23128588357973812,-0.5187141164202619,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-38,BTC/USD,100,40457.7,40427.861,0.07375357472125194,-0.4362464252787481,0.51,False,Kraken,Bittrex
01-09-2021_19-04-39,ETH/USD,100,1290.44,1289.29,0.08911689036298401,-0.16096310963701602,0.25008,False,Bittrex,Binance US
01-09-2021_19-04-39,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.6226191920417228,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-39,BCH/USD,100,575.377,575.01,0.06378426666341579,-0.6862157333365843,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-40,BTC/USD,100,40455.4,40434.11,0.05262585464487034,-0.45737414535512966,0.51,False,Kraken,Bittrex
01-09-2021_19-04-40,ETH/USD,100,1290.434,1289.29,0.0886523448700209,-0.16142765512997914,0.25008,False,Bittrex,Binance US
01-09-2021_19-04-40,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.6226191920417228,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-41,BCH/USD,100,575.377,574.6,0.13504189427104837,-0.3749581057289516,0.51,False,Bittrex,Kraken
01-09-2021_19-04-41,BTC/USD,100,40455.4,40434.11,0.05262585464487034,-0.45737414535512966,0.51,False,Kraken,Bittrex
01-09-2021_19-04-41,ETH/USD,100,1290.49,1289.37,0.08678873916110301,-0.513211260838897,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-42,XRP/USD,100,0.32972,0.3292,0.15770957175786135,-0.5922904282421386,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-42,BCH/USD,100,575.375,574.6,0.13469476428415855,-0.37530523571584146,0.51,False,Bittrex,Kraken
01-09-2021_19-04-43,BTC/USD,100,40472.55,40434.11,0.09497795419365059,-0.2550220458063494,0.35,False,Binance US,Bittrex
01-09-2021_19-04-43,ETH/USD,100,1290.91,1290.14,0.059647845318417374,-0.3003521546815826,0.36,False,Binance US,Kraken
01-09-2021_19-04-43,XRP/USD,100,0.32972,0.3292,0.15770957175786135,-0.5922904282421386,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-44,BCH/USD,100,575.5,574.6,0.15638575152041306,-0.20361424847958692,0.36,False,Binance US,Kraken
01-09-2021_19-04-44,BTC/USD,100,40469.97,40447.41,0.05574503761677528,-0.2942549623832247,0.35,False,Binance US,Bittrex
01-09-2021_19-04-44,ETH/USD,100,1291.49,1290.14,0.10453042609698171,-0.2554695739030183,0.36,False,Binance US,Kraken
01-09-2021_19-04-44,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.4226191920417229,0.55,False,Bittrex,Binance US
01-09-2021_19-04-45,BCH/USD,100,575.373,574.7,0.11696760188608117,-0.39300639811391874,0.5099739999999999,False,Bittrex,Kraken
01-09-2021_19-04-45,BTC/USD,100,40483.0,40447.41,0.08791344514980734,-0.42208655485019264,0.51,False,Kraken,Bittrex
01-09-2021_19-04-46,ETH/USD,100,1291.49,1290.14,0.10453042609698171,-0.2554695739030183,0.36,False,Binance US,Kraken
01-09-2021_19-04-46,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.6226191920417228,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-46,BCH/USD,100,575.373,574.7,0.11696760188608117,-0.39300639811391874,0.5099739999999999,False,Bittrex,Kraken
01-09-2021_19-04-47,BTC/USD,100,40489.04,40447.41,0.10281794777055069,-0.24718205222944928,0.35,False,Binance US,Bittrex
01-09-2021_19-04-47,ETH/USD,100,1291.49,1290.32,0.09059303595072922,-0.5094069640492708,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-47,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.6226191920417228,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-48,BCH/USD,100,575.35,575.01,0.0590944642391643,-0.7009055357608357,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-04-48,BTC/USD,100,40489.03,40447.41,0.10279327511673,-0.24720672488326997,0.35,False,Binance US,Bittrex
01-09-2021_19-04-48,ETH/USD,100,1291.16,1290.32,0.0650577775024122,-0.5349422224975877,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-49,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.6226191920417228,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-49,BCH/USD,100,575.35,574.98,0.06430868167202651,-0.4358613183279735,0.50017,False,Coinbase Pro,Binance US
01-09-2021_19-04-50,BTC/USD,100,40486.0,40447.412,0.09531195968977764,-0.41442804031022246,0.5097400000000001,False,Kraken,Bittrex
01-09-2021_19-04-50,ETH/USD,100,1291.13,1289.97,0.08984378025451206,-0.5101562197454879,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-50,XRP/USD,100,0.32972,0.3293,0.12738080795827716,-0.6226191920417228,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-51,BCH/USD,100,575.208,574.98,0.039637835356940765,-0.21053216464305924,0.25017,False,Bittrex,Binance US
01-09-2021_19-04-52,BTC/USD,100,40488.6,40447.412,0.10172739981130965,-0.4082726001886904,0.51,False,Kraken,Bittrex
01-09-2021_19-04-52,ETH/USD,100,1290.75,1289.72,0.0797985667247703,-0.5202014332752297,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-53,XRP/USD,100,0.32972,0.329,0.21836709935702972,-0.5316329006429703,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-53,BCH/USD,100,575.207,574.42,0.13682030990583122,-0.11334969009416879,0.25017,False,Bittrex,Binance US
01-09-2021_19-04-53,BTC/USD,100,40488.6,40447.41,0.10173233947332101,-0.408267660526679,0.51,False,Kraken,Bittrex
01-09-2021_19-04-54,ETH/USD,100,1290.417,1289.38,0.08036161953847533,-0.6696383804615247,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-54,XRP/USD,100,0.32971,0.329,0.2153407539959323,-0.5346592460040677,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-04-55,BCH/USD,100,575.207,574.31,0.15594386021033266,-0.3540561397896673,0.51,False,Bittrex,Kraken
01-09-2021_19-04-55,BTC/USD,100,40472.81,40447.41,0.0627581825922,-0.28724181740779997,0.35,False,Binance US,Bittrex
01-09-2021_19-04-56,ETH/USD,100,1290.41,1289.16,0.09686843716338217,-0.6521315628366178,0.749,False,Bittrex,Coinbase Pro
01-09-2021_19-04-56,XRP/USD,100,0.3293,0.329,0.0911023382933395,-0.5088976617066605,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-57,BCH/USD,100,575.61,574.31,0.2258473619290958,-0.5341526380709042,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-04-57,BTC/USD,100,40477.93,40447.41,0.07539911255342552,-0.6746008874465745,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-04-57,ETH/USD,100,1291.47,1289.69,0.1378274369516886,-0.2221725630483114,0.36,False,Binance US,Kraken
01-09-2021_19-04-57,XRP/USD,100,0.3293,0.329,0.0911023382933395,-0.5088976617066605,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-58,BCH/USD,100,575.61,574.31,0.2258473619290958,-0.5341526380709042,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-04-58,BTC/USD,100,40477.93,40447.41,0.07539911255342552,-0.6746008874465745,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-04-58,ETH/USD,100,1291.72,1290.01,0.13238163069396125,-0.46761836930603873,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-59,XRP/USD,100,0.3293,0.3292,0.030367446097779832,-0.5696325539022201,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-04-59,BCH/USD,100,577.03,575.208,0.31575481344124273,-0.034245186558757246,0.35,False,Binance US,Bittrex
01-09-2021_19-05-00,BTC/USD,100,40488.6,40447.412,0.10172739981130965,-0.4082726001886904,0.51,False,Kraken,Bittrex
01-09-2021_19-05-01,ETH/USD,100,1291.96,1290.403,0.12051456701445992,-0.22948543298554006,0.35,False,Binance US,Bittrex
01-09-2021_19-05-01,XRP/USD,100,0.3293,0.32924,0.01822046765867127,-0.7317695323413287,0.7499899999999999,False,Coinbase Pro,Bittrex
01-09-2021_19-05-01,BCH/USD,100,576.44,576.14,0.052043577822508534,-0.5479564221774914,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-05-02,BTC/USD,100,40488.5,40447.41,0.10148560702420813,-0.4085143929757919,0.51,False,Kraken,Bittrex
01-09-2021_19-05-02,ETH/USD,100,1292.87,1290.402,0.1908931292395869,-0.15910687076041308,0.35,False,Binance US,Bittrex
01-09-2021_19-05-03,XRP/USD,100,0.32948,0.3292,0.08498239650358215,-0.6750176034964178,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-05-03,BCH/USD,100,576.41,576.14,0.04684165784770941,-0.7131583421522906,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-05-04,BTC/USD,100,40488.28,40447.412,0.10093785164497532,-0.6490621483550247,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-05-05,ETH/USD,100,1292.43,1290.4,0.15706846792475979,-0.1929315320752402,0.35,False,Binance US,Bittrex
01-09-2021_19-05-05,XRP/USD,100,0.32948,0.3291,0.11533325239771502,-0.6446667476022849,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-05-05,BCH/USD,100,575.165,574.46,0.12257352238052165,-0.12759647761947834,0.25017,False,Bittrex,Binance US
01-09-2021_19-05-06,BTC/USD,100,40487.9,40447.41,0.10000518673479722,-0.4099948132652028,0.51,False,Kraken,Bittrex
01-09-2021_19-05-06,ETH/USD,100,1292.43,1290.4,0.15706846792475979,-0.1929315320752402,0.35,False,Binance US,Bittrex
01-09-2021_19-05-07,XRP/USD,100,0.32954,0.3291,0.13351945135643503,-0.626480548643565,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-05-07,BCH/USD,100,575.165,574.75,0.07215320820981173,-0.43784679179018826,0.51,False,Bittrex,Kraken
01-09-2021_19-05-08,BTC/USD,100,40485.96,40447.41,0.09521819415914959,-0.6547818058408504,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-05-08,ETH/USD,100,1292.809,1291.55,0.09738484184438805,-0.652615158155612,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-08,XRP/USD,100,0.32938,0.3291,0.0850081972190183,-0.6649918027809817,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-09,BCH/USD,100,575.164,574.69,0.0824112774791073,-0.4275887225208927,0.51,False,Bittrex,Kraken
01-09-2021_19-05-09,BTC/USD,100,40483.7,40447.41,0.08964101601383667,-0.2603589839861633,0.35,False,Binance US,Bittrex
01-09-2021_19-05-09,ETH/USD,100,1292.809,1291.55,0.09738484184438805,-0.652615158155612,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-10,XRP/USD,100,0.32938,0.3292,0.054648126783658234,-0.6953518732163417,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-10,BCH/USD,100,575.164,574.69,0.0824112774791073,-0.4275887225208927,0.51,False,Bittrex,Kraken
01-09-2021_19-05-10,BTC/USD,100,40483.7,40447.411,0.08963854588389161,-0.26036145411610834,0.35,False,Binance US,Bittrex
01-09-2021_19-05-11,ETH/USD,100,1292.804,1291.8,0.07766065080245209,-0.6713393491975479,0.749,False,Bittrex,Coinbase Pro
01-09-2021_19-05-11,XRP/USD,100,0.32938,0.3292,0.054648126783658234,-0.6953518732163417,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-12,BCH/USD,100,575.65,574.739,0.15825588465212276,-0.19174411534787722,0.35,False,Binance US,Bittrex
01-09-2021_19-05-13,BTC/USD,100,40479.3,40447.41,0.07878100658855122,-0.43121899341144876,0.51,False,Kraken,Bittrex
01-09-2021_19-05-13,ETH/USD,100,1292.798,1291.35,0.11200512377031005,-0.63799487622969,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-14,XRP/USD,100,0.32962,0.3292,0.12741945270312222,-0.6225805472968777,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-14,BCH/USD,100,575.204,575.09,0.019819055500295384,-0.7291809444997046,0.749,False,Bittrex,Coinbase Pro
01-09-2021_19-05-15,BTC/USD,100,40479.1,40447.41,0.07828731370014416,-0.4317126862998558,0.51,False,Kraken,Bittrex
01-09-2021_19-05-15,ETH/USD,100,1292.795,1291.35,0.11177332833126394,-0.638226671668736,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-15,XRP/USD,100,0.32962,0.3292,0.12741945270312222,-0.6225805472968777,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-16,BCH/USD,100,575.204,574.64,0.0980521693173143,-0.6509478306826857,0.749,False,Bittrex,Coinbase Pro
01-09-2021_19-05-16,BTC/USD,100,40479.1,40447.41,0.07828731370014416,-0.4317126862998558,0.51,False,Kraken,Bittrex
01-09-2021_19-05-17,ETH/USD,100,1292.795,1291.08,0.13265831009557938,-0.6173416899044206,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-17,XRP/USD,100,0.32962,0.3292,0.12741945270312222,-0.6225805472968777,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-18,BCH/USD,100,575.11,574.594,0.08972196623254033,-0.2602780337674596,0.35,False,Binance US,Bittrex
01-09-2021_19-05-18,BTC/USD,100,40475.5,40447.41,0.06940000741188251,-0.4405999925881175,0.51,False,Kraken,Bittrex
01-09-2021_19-05-18,ETH/USD,100,1292.787,1291.08,0.1320403129053825,-0.6179596870946175,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-19,XRP/USD,100,0.32962,0.3293,0.09708148777381301,-0.652918512226187,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-19,BCH/USD,100,575.1,574.594,0.0879846983133319,-0.2620153016866681,0.35,False,Binance US,Bittrex
01-09-2021_19-05-20,BTC/USD,100,40475.5,40447.41,0.06940000741188251,-0.4405999925881175,0.51,False,Kraken,Bittrex
01-09-2021_19-05-20,ETH/USD,100,1292.785,1290.47,0.1790707658272686,-0.5709292341727314,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-20,XRP/USD,100,0.32962,0.3293,0.09708148777381301,-0.652918512226187,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-21,BCH/USD,100,574.76,573.83,0.16180666713061972,-0.5981933328693803,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-05-21,BTC/USD,100,40455.05,40432.08,0.05677906713748014,-0.4432229328625198,0.500002,False,Coinbase Pro,Binance US
01-09-2021_19-05-21,ETH/USD,100,1292.785,1290.47,0.1790707658272686,-0.5709292341727314,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-22,XRP/USD,100,0.32962,0.3291,0.1577574176324314,-0.5922425823675685,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-22,BCH/USD,100,574.18,573.6,0.10101361942246809,-0.25898638057753187,0.36,False,Binance US,Kraken
01-09-2021_19-05-23,BTC/USD,100,40449.78,40432.08,0.043757963578533905,-0.45624403642146605,0.500002,False,Coinbase Pro,Binance US
01-09-2021_19-05-24,ETH/USD,100,1291.194,1290.43,0.05917003951380632,-0.6908299604861937,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-24,XRP/USD,100,0.32962,0.3291,0.1577574176324314,-0.5922425823675685,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-25,BCH/USD,100,574.087,572.19,0.3304377211119455,-0.17956227888805448,0.51,False,Bittrex,Kraken
01-09-2021_19-05-26,BTC/USD,100,40457.4,40442.85,0.03596375446766947,-0.4727762455323305,0.50874,False,Kraken,Bittrex
01-09-2021_19-05-26,ETH/USD,100,1291.31,1289.97,0.10377058955633568,-0.4962294104436643,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-05-26,XRP/USD,100,0.32962,0.3291,0.1577574176324314,-0.5922425823675685,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-27,BCH/USD,100,574.087,572.19,0.3304377211119455,-0.17956227888805448,0.51,False,Bittrex,Kraken
01-09-2021_19-05-27,BTC/USD,100,40457.4,40439.9,0.043255374789284526,-0.46648462521071554,0.5097400000000001,False,Kraken,Bittrex
01-09-2021_19-05-27,ETH/USD,100,1291.193,1289.97,0.09471860519689591,-0.6552813948031041,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-28,XRP/USD,100,0.32962,0.3291,0.1577574176324314,-0.5922425823675685,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-29,BCH/USD,100,574.83,573.09,0.3026981890298017,-0.4573018109701983,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-05-29,BTC/USD,100,40461.21,40439.9,0.05266772793002896,-0.6973322720699711,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-05-29,ETH/USD,100,1291.31,1289.72,0.1231307741750562,-0.4768692258249438,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-05-30,XRP/USD,100,0.32962,0.3291,0.1577574176324314,-0.5922425823675685,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-30,BCH/USD,100,574.83,573.09,0.3026981890298017,-0.4573018109701983,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-05-31,BTC/USD,100,40460.8,40439.9,0.05165493514710894,-0.45834506485289106,0.51,False,Kraken,Bittrex
01-09-2021_19-05-31,ETH/USD,100,1291.29,1289.99,0.10067451927916692,-0.49932548072083305,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-05-31,XRP/USD,100,0.32962,0.3291,0.1577574176324314,-0.5922425823675685,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-32,BCH/USD,100,574.8,573.93,0.1513569937369528,-0.6086430062630472,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-05-32,BTC/USD,100,40460.8,40439.9,0.05165493514710894,-0.45834506485289106,0.51,False,Kraken,Bittrex
01-09-2021_19-05-32,ETH/USD,100,1291.184,1289.77,0.10951188986232692,-0.640488110137673,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-33,XRP/USD,100,0.32962,0.3292,0.12741945270312222,-0.6225805472968777,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-33,BCH/USD,100,574.99,573.93,0.1843510321918745,-0.5756489678081256,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-05-34,BTC/USD,100,40462.5,40439.9,0.05585418597466431,-0.6941458140253357,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-05-34,ETH/USD,100,1291.073,1289.76,0.10169835477932711,-0.6483016452206729,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-34,XRP/USD,100,0.32962,0.3292,0.12741945270312222,-0.6225805472968777,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-35,BCH/USD,100,575.35,573.76,0.2763535239419539,-0.4736464760580461,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-05-35,BTC/USD,100,40460.0,40439.9,0.049678695007411136,-0.4603213049925889,0.51,False,Kraken,Bittrex
01-09-2021_19-05-36,ETH/USD,100,1291.073,1289.76,0.10169835477932711,-0.6483016452206729,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-36,XRP/USD,100,0.32962,0.3291,0.1577574176324314,-0.5922425823675685,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-36,BCH/USD,100,575.35,573.65,0.29547232119580175,-0.46452767880419826,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-05-37,BTC/USD,100,40464.2,40439.9,0.06005308396062602,-0.449946916039374,0.51,False,Kraken,Bittrex
01-09-2021_19-05-37,ETH/USD,100,1291.069,1289.76,0.10138884908552286,-0.6476111509144772,0.749,False,Bittrex,Coinbase Pro
01-09-2021_19-05-37,XRP/USD,100,0.32962,0.3291,0.1577574176324314,-0.5922425823675685,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-05-38,BCH/USD,100,575.53,573.65,0.32665543064653374,-0.43334456935346627,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-05-38,BTC/USD,100,40464.2,40437.777,0.06529969701611604,-0.44470030298388397,0.51,False,Kraken,Bittrex
01-09-2021_19-05-38,ETH/USD,100,1291.069,1289.76,0.10138884908552286,-0.6476111509144772,0.749,False,Bittrex,Coinbase Pro
