,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
549,01-13-2021_20-55-13,LTC/USD,25.0,143.48,143.21,0.047044884304429505,-0.09295511569557048,0.13999999999999999,False,Binance US,Coinbase Pro
550,01-13-2021_20-55-24,LTC/USD,25.0,143.48,143.22,0.04530248118204469,-0.0946975188179553,0.13999999999999999,False,Binance US,Coinbase Pro
551,01-13-2021_20-55-35,LTC/USD,25.0,143.48,143.25,0.04007527181488531,-0.09992472818511468,0.13999999999999999,False,Binance US,Coinbase Pro
552,01-13-2021_20-55-46,LTC/USD,25.0,143.48,143.23,0.04356007805965988,-0.0964399219403401,0.13999999999999999,False,Binance US,Coinbase Pro
553,01-13-2021_20-55-57,LTC/USD,25.0,143.48,143.25,0.04007527181488531,-0.09992472818511468,0.13999999999999999,False,Binance US,Coinbase Pro
554,01-13-2021_20-56-08,LTC/USD,25.0,143.48,143.26,0.0383328686925005,-0.1116671313074995,0.15,False,Binance US,Coinbase Pro
555,01-13-2021_20-56-18,LTC/USD,25.0,143.48,143.28,0.034848062447725925,-0.05015193755227408,0.085,False,Binance US,Kraken
556,01-13-2021_20-56-29,LTC/USD,25.0,143.55,143.28,0.04702194357366949,-0.10297805642633051,0.15,False,Binance US,Coinbase Pro
557,01-13-2021_20-56-40,LTC/USD,25.0,143.643,143.35,0.05099447936899228,-0.1310055206310077,0.182,False,Bittrex,Coinbase Pro
558,01-13-2021_20-56-51,LTC/USD,25.0,143.52,143.32,0.03483835005574433,-0.10516164994425566,0.13999999999999999,False,Binance US,Coinbase Pro
559,01-13-2021_20-57-03,LTC/USD,25.0,143.58,143.34,0.04178854993731876,-0.10821145006268124,0.15,False,Binance US,Coinbase Pro
560,01-13-2021_20-57-14,LTC/USD,25.0,143.55,143.36,0.03308951584813614,-0.061910484151863864,0.095,False,Binance US,Kraken
561,01-13-2021_20-57-25,LTC/USD,25.0,143.668,143.36,0.05359579029428835,-0.07340420970571165,0.127,False,Bittrex,Kraken
562,01-13-2021_20-57-36,LTC/USD,25.0,143.76,143.66,0.01739009460211365,-0.10277990539788635,0.12017,False,Coinbase Pro,Binance US
563,01-13-2021_20-57-46,LTC/USD,25.0,143.743,143.65,0.016174700681074787,-0.1658252993189252,0.182,False,Bittrex,Coinbase Pro
564,01-13-2021_20-57-58,LTC/USD,25.0,143.76,143.65,0.01912910406232353,-0.16587089593767645,0.185,False,Kraken,Coinbase Pro
565,01-13-2021_20-58-08,LTC/USD,25.0,143.76,143.65,0.01912910406232353,-0.13087089593767648,0.15,False,Binance US,Coinbase Pro
566,01-13-2021_20-58-20,LTC/USD,25.0,143.911,143.64,0.047077707749931384,-0.1349222922500686,0.182,False,Bittrex,Coinbase Pro
567,01-13-2021_20-58-30,LTC/USD,25.0,143.8,143.61,0.03303198887343493,-0.09396801112656508,0.127,False,Bittrex,Kraken
568,01-13-2021_20-58-42,LTC/USD,25.0,143.997,143.81,0.03246595415182466,-0.09453404584817535,0.127,False,Bittrex,Kraken
569,01-13-2021_20-58-54,LTC/USD,25.0,143.991,143.74,0.04357911258342618,-0.13842088741657382,0.182,False,Bittrex,Coinbase Pro
570,01-13-2021_20-59-06,LTC/USD,25.0,143.919,143.64,0.048464761428307725,-0.13353523857169228,0.182,False,Bittrex,Coinbase Pro
571,01-13-2021_20-59-17,LTC/USD,25.0,143.919,143.7,0.03804223208888724,-0.14395776791111276,0.182,False,Bittrex,Coinbase Pro
572,01-13-2021_20-59-28,LTC/USD,25.0,143.998,143.81,0.03263934221308424,-0.09436065778691577,0.127,False,Bittrex,Kraken
573,01-13-2021_20-59-39,LTC/USD,25.0,143.997,143.81,0.03246595415182466,-0.09453404584817535,0.127,False,Bittrex,Kraken
574,01-13-2021_20-59-50,LTC/USD,25.0,144.06,143.85,0.03644314868804803,-0.05855685131195197,0.095,False,Binance US,Kraken
